sample_id,url,label,sample_origin,source_type,label_quality,group_id,capture_date,html_path,quality_status,quality_score,split,training_eligible,url_technique_id,html_technique_id,url_length,host_length,registrable_domain_length,subdomain_count,path_length,path_depth,query_length,query_param_count,fragment_length,digit_ratio,special_ratio,hyphen_count,dot_count,at_count,percent_encoded_count,host_entropy,path_entropy,token_count,token_length_mean,token_length_std,long_random_token_count,suspicious_token_count,is_https,has_ip_host,has_idn_or_punycode,unicode_confusable_count,nonstandard_port,repeated_character_run,redirect_count,cross_domain_redirect_count,html_bytes_log,visible_text_length_log,word_count_log,persian_character_ratio,replacement_character_count,mojibake_marker_count,title_present,title_length_log,title_domain_token_overlap,total_tags_log,max_dom_depth,max_siblings_log,form_count,password_input_count,email_input_count,text_input_count,hidden_input_count,button_count,external_form_action_count,form_action_cross_domain_ratio,internal_link_count_log,external_link_count_log,external_link_ratio,empty_link_count_log,image_count_log,iframe_count,script_count_log,external_script_ratio,stylesheet_count_log,external_stylesheet_ratio,favicon_count,favicon_same_domain,local_asset_ratio,data_uri_count_log,blob_reference_count,eval_count,atob_count,document_write_count,window_location_count,meta_refresh_count,credential_keyword_count_log,captcha_keyword_count_log,network_host_count_log,external_network_host_ratio,has_content_security_policy,has_hsts,has_x_frame_options,domain_age_days_log,domain_age_missing,dns_address_count_log,dns_missing,tls_days_remaining_log,tls_missing,popularity_rank_log,popularity_missing
20260225__asanpsd.ir__420cda16a1cb__real_phishing,https://asanpsd.ir/,1,real,FeedSource.AD_GUARD_HOME,weak_feed,asanpsd.ir,20260225,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__asanpsd.ir__420cda16a1cb.html,ok,1.0,weak_stress,0,,,19.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,1.0,0.0,0.0,2.9219280948873623,-0.0,3.0,4.666666666666667,2.0548046676563256,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.827322521240633,9.85319375848166,8.23827262463303,0.7391944473656535,0.0,0.0,1.0,3.58351893845611,0.0,8.399085102935908,24.0,4.584967478670572,7.0,3.0,3.0,19.0,41.0,15.0,0.0,0.0,6.870053411798126,0.6931471805599453,0.0010384215991692627,2.4849066497880004,4.795790545596741,0.0,4.356708826689592,0.025974025974025976,3.332204510175204,0.07407407407407407,4.0,1.0,0.9896373056994818,2.4849066497880004,0.0,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260225__asarebartarpub.ir__e1c4a41e25d9__real_phishing,https://asarebartarpub.ir/,1,real,FeedSource.AD_GUARD_HOME,weak_feed,asarebartarpub.ir,20260225,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__asarebartarpub.ir__e1c4a41e25d9.html,ok,1.0,weak_stress,0,,,26.0,17.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19230769230769232,0.0,1.0,0.0,0.0,3.0286393118385755,-0.0,3.0,7.0,5.0990195135927845,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.39067061954425,13.414582143481857,9.18840146445743,0.04121714745623767,0.0,0.0,1.0,3.6375861597263857,0.0,9.464284672443105,21.0,5.303304908059076,2.0,0.0,1.0,1.0,1.0,605.0,0.0,0.0,7.547501682814967,0.0,0.0,1.791759469228055,6.467698726104354,0.0,3.1780538303479458,0.0,2.3978952727983707,0.0,1.0,1.0,0.9961180124223602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260225__asysac.ir__8197ce0f22da__real_phishing,https://asysac.ir/,1,real,FeedSource.AD_GUARD_HOME,weak_feed,asysac.ir,20260225,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__asysac.ir__8197ce0f22da.html,ok,1.0,weak_stress,0,,,18.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,1.0,0.0,0.0,2.725480556997868,-0.0,3.0,4.333333333333333,1.699673171197595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.810941134029896,13.776520218272989,6.16541785423142,0.0019682685579235546,0.0,0.0,1.0,3.295836866004329,0.0,5.262690188904886,14.0,3.58351893845611,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.091042453358316,1.0986122886681098,0.08695652173913043,1.6094379124341003,2.3978952727983707,0.0,3.044522437723423,0.0,2.1972245773362196,0.125,0.0,0.0,0.8985507246376812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260225__atikavanpars.ir__21e1af2a632d__real_phishing,https://atikavanpars.ir/,1,real,FeedSource.AD_GUARD_HOME,weak_feed,atikavanpars.ir,20260225,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__atikavanpars.ir__21e1af2a632d.html,ok,0.9631,weak_stress,0,,,24.0,15.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.0,1.0,0.0,0.0,3.106890595608519,-0.0,3.0,6.333333333333333,4.189935029992179,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.355593062159754,8.845201135339584,7.231287004327616,0.7613832853025937,0.0,0.0,1.0,3.4657359027997265,0.0,6.326149473155099,11.0,3.713572066704308,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4.663439094112067,3.4011973816621555,0.21641791044776118,0.6931471805599453,3.4965075614664802,1.0,3.044522437723423,0.25,1.791759469228055,0.2,1.0,1.0,0.7037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260225__atlascorp.ir__1174683db819__real_phishing,https://atlassunco.com/,1,real,FeedSource.AD_GUARD_HOME,weak_feed,atlassunco.com,20260225,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__atlascorp.ir__1174683db819.html,ok,0.9901,weak_stress,0,,,23.0,14.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.0,1.0,0.0,0.0,3.2359263506290326,-0.0,3.0,6.0,2.943920288775949,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.989047836474139,9.39024233725137,7.775695749915245,0.7785296574770258,0.0,0.0,1.0,4.290459441148391,0.0,7.252053951852814,30.0,4.290459441148391,4.0,1.0,0.0,4.0,19.0,3.0,0.0,0.0,4.795790545596741,1.791759469228055,0.04,3.4965075614664802,4.477336814478207,0.0,3.4965075614664802,0.0,3.091042453358316,0.0,1.0,1.0,0.98046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260225__atrakniaz.ir__66f0d9e936b4__real_phishing,https://atrakniaz.ir/,1,real,FeedSource.AD_GUARD_HOME,weak_feed,atrakniaz.ir,20260225,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__atrakniaz.ir__66f0d9e936b4.html,ok,0.9533,weak_stress,0,,,21.0,12.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.0,1.0,0.0,0.0,2.8553885422075336,-0.0,3.0,5.333333333333333,2.8674417556808756,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.124007691437571,8.726643415598444,7.040536390215956,0.7585983127839065,0.0,0.0,1.0,3.9889840465642745,0.0,6.692083742506628,15.0,3.713572066704308,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.303304908059076,1.6094379124341003,0.0196078431372549,3.1354942159291497,3.6375861597263857,1.0,2.4849066497880004,0.2727272727272727,1.0986122886681098,0.0,0.0,0.0,0.9397590361445783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260225__autkoohsaran.ir__5528b8735a1e__real_phishing,https://autkoohsaran.ir/,1,real,FeedSource.AD_GUARD_HOME,weak_feed,autkoohsaran.ir,20260225,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__autkoohsaran.ir__5528b8735a1e.html,ok,1.0,weak_stress,0,,,24.0,15.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.0,1.0,0.0,0.0,3.323231428797621,-0.0,3.0,6.333333333333333,4.189935029992179,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.363153314458334,8.584290934948731,6.97166860472579,0.7716049382716049,0.0,0.0,1.0,3.2188758248682006,0.0,6.173786103901937,23.0,3.871201010907891,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.8066624897703196,1.0986122886681098,0.043478260869565216,1.6094379124341003,2.0794415416798357,0.0,3.1354942159291497,0.09090909090909091,2.4849066497880004,0.18181818181818182,3.0,1.0,0.9230769230769231,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260225__avahosting.ir__de3805d07274__real_phishing,https://avahosting.ir/,1,real,FeedSource.AD_GUARD_HOME,weak_feed,avahosting.ir,20260225,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__avahosting.ir__de3805d07274.html,ok,1.0,weak_stress,0,,,22.0,13.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.0,1.0,0.0,0.0,3.3927474104487847,-0.0,3.0,5.666666666666667,3.2998316455372216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.100753558119962,12.329727298343641,6.841615476477592,0.01614057722557042,0.0,0.0,1.0,3.367295829986474,0.0,7.392031567514591,21.0,4.23410650459726,1.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,3.8918202981106265,2.4849066497880004,0.1864406779661017,3.5553480614894135,4.174387269895637,0.0,3.8501476017100584,0.0,1.0986122886681098,0.5,0.0,0.0,0.9,3.4339872044851463,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260225__avaparse.ir__86c315d95904__real_phishing,https://avaparse.ir/,1,real,FeedSource.AD_GUARD_HOME,weak_feed,avaparse.ir,20260225,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__avaparse.ir__86c315d95904.html,ok,1.0,weak_stress,0,,,20.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,2.8453509366224368,-0.0,3.0,5.0,2.449489742783178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.501873209431318,12.480152627563669,7.85979918056211,0.038371036595796444,0.0,0.0,1.0,3.7612001156935624,0.0,8.030084094267563,24.0,4.454347296253507,6.0,0.0,1.0,13.0,16.0,41.0,0.0,0.0,5.8971538676367405,1.9459101490553132,0.016260162601626018,4.248495242049359,4.564348191467836,0.0,4.204692619390966,0.0,3.713572066704308,0.0,1.0,1.0,0.9764065335753176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.302585092994046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260225__avgs.ir__d1b8ea4f61e8__real_phishing,https://avgs.ir/,1,real,FeedSource.AD_GUARD_HOME,weak_feed,avgs.ir,20260225,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__avgs.ir__d1b8ea4f61e8.html,ok,1.0,weak_stress,0,,,16.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,1.0,0.0,0.0,2.807354922057604,-0.0,3.0,3.6666666666666665,1.247219128924647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.200001232479355,12.102604782120036,6.541029999189903,0.014733281579239215,0.0,0.0,1.0,3.6375861597263857,0.0,7.143617602704121,25.0,4.955827057601261,2.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,4.804021044733257,1.0986122886681098,0.016260162601626018,3.9318256327243257,3.091042453358316,0.0,5.056245805348308,0.0,3.912023005428146,0.0,1.0,1.0,0.9936507936507937,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260225__ayot.ir__662d0a55effb__real_phishing,https://ayot.ir/,1,real,FeedSource.AD_GUARD_HOME,weak_feed,ayot.ir,20260225,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__ayot.ir__662d0a55effb.html,ok,1.0,weak_stress,0,,,16.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,1.0,0.0,0.0,2.807354922057604,-0.0,3.0,3.6666666666666665,1.247219128924647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.877425640895131,13.792383169770831,6.582025138892826,0.003259522462049846,0.0,0.0,1.0,2.5649493574615367,0.0,6.008813185442595,16.0,3.258096538021482,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.3862943611198906,0.0,0.0,3.6109179126442243,3.6375861597263857,0.0,3.2188758248682006,0.041666666666666664,1.0986122886681098,0.0,1.0,1.0,0.9827586206896551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260225__azaranmahi.ir__ce6b24be9e90__real_phishing,https://azaranmahi.ir/,1,real,FeedSource.AD_GUARD_HOME,weak_feed,azaranmahi.ir,20260225,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__azaranmahi.ir__ce6b24be9e90.html,ok,0.9917,weak_stress,0,,,22.0,13.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.0,1.0,0.0,0.0,2.7773627950641697,-0.0,3.0,5.666666666666667,3.2998316455372216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.026162179718858,7.784057002639929,6.133398042996649,0.7817576009995835,0.0,0.0,1.0,2.3978952727983707,0.0,6.542471960506805,16.0,4.127134385045092,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,3.091042453358316,1.3862943611198906,0.125,2.772588722239781,3.1780538303479458,0.0,4.276666119016055,0.014084507042253521,1.9459101490553132,0.0,1.0,1.0,0.9150943396226415,2.6390573296152584,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260225__azbin.ir__58ea63931f9d__real_phishing,https://azbin.ir/,1,real,FeedSource.AD_GUARD_HOME,weak_feed,azbin.ir,20260225,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__azbin.ir__58ea63931f9d.html,ok,0.8811,weak_stress,0,,,17.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.0,1.0,0.0,0.0,2.75,-0.0,3.0,4.0,1.4142135623730951,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.32420462812523,6.345636360828596,4.6913478822291435,0.19507908611599298,0.0,0.0,1.0,3.1780538303479458,0.0,4.736198448394496,9.0,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260225__azeran.ir__2dbb7f539088__real_phishing,http://www.azeran.ir/,1,real,FeedSource.AD_GUARD_HOME,weak_feed,azeran.ir,20260225,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__azeran.ir__2dbb7f539088.html,ok,0.9469,weak_stress,0,,,21.0,13.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,2.0,0.0,0.0,2.873140679513133,-0.0,4.0,3.75,1.479019945774904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.972052919851942,8.569216219483389,6.883462586413092,0.7199012533232054,0.0,0.0,1.0,2.5649493574615367,0.0,6.740519359606223,17.0,3.4657359027997265,3.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,4.605170185988092,0.6931471805599453,0.01,3.6109179126442243,3.871201010907891,1.0,3.1780538303479458,0.13043478260869565,2.3978952727983707,0.0,0.0,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260225__azghand.ir__52fd877b2e73__real_phishing,https://azghand.ir/login_up.php,1,real,FeedSource.AD_GUARD_HOME,weak_feed,azghand.ir,20260225,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__azghand.ir__52fd877b2e73.html,ok,0.9101,weak_stress,0,,,31.0,10.0,10.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.22580645161290322,0.0,1.0,0.0,0.0,3.121928094887362,3.334679141051595,6.0,4.0,1.8257418583505538,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.076726318721697,6.100318952020064,4.356708826689592,0.0,0.0,0.0,1.0,3.1354942159291497,0.0,4.859812404361672,25.0,3.295836866004329,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0986122886681098,1.0986122886681098,0.5,0.0,0.6931471805599453,0.0,2.4849066497880004,0.0,1.3862943611198906,0.0,3.0,1.0,0.9166666666666666,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260225__azinsaraco.ir__65850a4e37e7__real_phishing,https://www.azinsaraco.ir/,1,real,FeedSource.AD_GUARD_HOME,weak_feed,azinsaraco.ir,20260225,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__azinsaraco.ir__65850a4e37e7.html,ok,0.9914,weak_stress,0,,,26.0,17.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,2.0,0.0,0.0,3.1751231351134614,-0.0,4.0,5.0,3.082207001484488,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.018736536860404,7.277247726631484,5.645446897643238,0.7538035961272476,0.0,0.0,1.0,3.8918202981106265,0.0,6.866933284461882,36.0,4.442651256490317,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.4339872044851463,2.0794415416798357,0.1891891891891892,2.8903717578961645,3.9889840465642745,2.0,3.8066624897703196,0.045454545454545456,3.295836866004329,0.038461538461538464,3.0,1.0,0.8835616438356164,2.6390573296152584,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260225__azna-khabar.ir__0c34a945c4dc__real_phishing,https://azna-khabar.ir/,1,real,FeedSource.AD_GUARD_HOME,weak_feed,azna-khabar.ir,20260225,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__azna-khabar.ir__0c34a945c4dc.html,ok,0.9621,weak_stress,0,,,23.0,14.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,1.0,1.0,0.0,0.0,3.09306920777189,-0.0,4.0,4.25,1.479019945774904,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.333679174693202,8.83811659764782,7.200424892944957,0.7411115948338413,0.0,0.0,1.0,2.1972245773362196,0.0,6.502790045915623,19.0,3.6888794541139363,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.454347296253507,0.0,0.0,2.6390573296152584,3.367295829986474,0.0,2.995732273553991,0.0,1.0986122886681098,0.0,1.0,1.0,0.9922480620155039,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260225__backlink.ir__9b36923ae861__real_phishing,https://backlink.ir/,1,real,FeedSource.AD_GUARD_HOME,weak_feed,backlink.ir,20260225,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__backlink.ir__9b36923ae861.html,ok,0.9477,weak_stress,0,,,20.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,3.095795255000934,-0.0,3.0,5.0,2.449489742783178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.991830626179583,7.774435510302958,6.161207321695077,0.695542472666106,0.0,0.0,1.0,2.9444389791664403,0.5,6.2422232654551655,15.0,3.970291913552122,3.0,1.0,1.0,3.0,9.0,4.0,0.0,0.0,3.295836866004329,1.791759469228055,0.16129032258064516,1.791759469228055,4.406719247264253,0.0,3.2188758248682006,0.08333333333333333,2.1972245773362196,0.0,1.0,1.0,0.8705035971223022,0.6931471805599453,0.0,0.0,0.0,1.0,0.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260225__baharantm.ir__4c341af786d1__real_phishing,https://baharantm.ir/,1,real,FeedSource.AD_GUARD_HOME,weak_feed,baharantm.ir,20260225,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__baharantm.ir__4c341af786d1.html,ok,0.9263,weak_stress,0,,,21.0,12.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.0,1.0,0.0,0.0,3.0220552088742,-0.0,3.0,5.333333333333333,2.8674417556808756,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.475709265167193,7.244941546337007,5.627621113690637,0.7071428571428572,0.0,0.0,1.0,4.77912349311153,0.0,5.8998973535824915,33.0,3.784189633918261,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,3.044522437723423,0.0,0.0,2.302585092994046,1.6094379124341003,0.0,2.772588722239781,0.0,2.5649493574615367,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260225__baharejavid.ir__c7fb9699c832__real_phishing,https://selvadomain5.ir/domain/baharejavid.ir,1,real,FeedSource.AD_GUARD_HOME,weak_feed,selvadomain5.ir,20260225,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__baharejavid.ir__c7fb9699c832.html,ok,0.847,weak_stress,0,,,45.0,15.0,15.0,0.0,22.0,2.0,0.0,0.0,0.0,0.02631578947368421,0.15555555555555556,0.0,1.0,0.0,0.0,3.6402239289418516,3.60693673217532,6.0,6.333333333333333,3.9440531887330774,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.294799358992574,5.327876168789581,3.6635616461296463,0.6097560975609756,0.0,0.0,1.0,2.70805020110221,0.5,3.9512437185814275,10.0,2.6390573296152584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.5,0.0,0.0,0.0,1.3862943611198906,0.0,0.6931471805599453,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260225__bailaw.ir__bf8f35156540__real_phishing,https://bailaw.ir/,1,real,FeedSource.AD_GUARD_HOME,weak_feed,bailaw.ir,20260225,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__bailaw.ir__bf8f35156540.html,ok,0.9942,weak_stress,0,,,18.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,1.0,0.0,0.0,2.725480556997868,-0.0,3.0,4.333333333333333,1.699673171197595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.083910661257521,8.488382109562117,6.881411303642535,0.7113444513073914,0.0,0.0,1.0,2.5649493574615367,0.0,6.51025834052315,22.0,3.6888794541139363,6.0,2.0,0.0,6.0,2.0,6.0,0.0,0.0,4.574710978503383,0.0,0.0,2.4849066497880004,3.4657359027997265,0.0,2.772588722239781,0.0,2.1972245773362196,0.0,3.0,1.0,0.9931506849315068,0.6931471805599453,0.0,0.0,0.0,2.0,0.0,0.0,2.302585092994046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260225__baje-app.ir__0c11673f0b23__real_phishing,https://baje-app.ir/,1,real,FeedSource.DANGEROUS_DOMAINS,weak_feed,baje-app.ir,20260225,مجموعه داده فیشینگ واقعی/مجموعه داده فیشینگ واقعی/real_test_phishing_html_archive/20260225__baje-app.ir__0c11673f0b23.html,ok,0.9574,weak_stress,0,,,20.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,1.0,0.0,0.0,3.0957952550009344,-0.0,4.0,3.5,1.118033988749895,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.221141658564028,7.874358824729881,6.289715570908998,0.7663622526636226,0.0,0.0,1.0,1.6094379124341003,0.3333333333333333,5.883322388488279,11.0,4.9344739331306915,1.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,0.6931471805599453,1.0986122886681098,0.6666666666666666,0.6931471805599453,1.9459101490553132,0.0,3.1780538303479458,0.13043478260869565,1.3862943611198906,0.6666666666666666,4.0,1.0,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
